,body,mind,achieve,social,meaning,gender,age,pandemic
13022,2,3,2,3,2,0,3,1
13023,2,3,2,3,3,1,4,1
13024,2,3,2,2,2,0,3,1
13025,3,2,2,2,2,0,4,1
13026,2,2,2,3,2,1,3,1
13027,3,3,2,3,2,1,3,1
13028,2,2,2,1,1,0,2,1
13029,2,3,3,3,3,0,4,1
13030,3,3,3,3,2,1,2,1
13031,2,2,2,2,1,1,2,1
13032,2,2,1,1,1,0,4,1
13033,2,2,3,3,1,1,2,1
13034,3,2,2,1,1,1,4,1
13035,3,3,1,1,1,1,3,1
13036,2,3,3,2,2,0,2,1
13037,3,1,1,2,1,1,3,1
13038,2,2,1,2,1,1,2,1
13039,3,2,2,3,2,0,2,1
13040,3,3,2,2,1,1,3,1
13041,3,2,2,2,2,1,3,1
13042,2,3,2,2,1,1,3,1
13043,1,3,2,1,3,0,4,1
13044,2,2,1,2,1,1,2,1
13045,2,3,2,2,2,1,4,1
13046,1,3,2,2,2,1,2,1
13047,2,2,1,1,1,0,2,1
13048,2,3,1,3,2,1,3,1
13049,3,3,2,2,1,0,3,1
13050,2,3,3,3,3,0,4,1
13051,3,3,2,3,2,1,4,1
13052,2,2,2,2,1,1,3,1
13053,2,3,2,1,1,0,3,1
13054,1,2,2,1,1,0,2,1
13055,1,2,2,1,1,0,2,1
13056,3,3,2,3,1,1,2,1
13057,2,3,2,3,1,0,2,1
13058,1,2,1,1,1,1,3,1
13059,2,2,3,2,2,1,3,1
13060,3,3,2,3,1,0,2,1
13061,1,1,2,1,1,0,2,1
13062,1,1,2,1,1,0,2,1
13063,3,2,2,2,2,0,3,1
13064,3,3,2,3,3,1,4,1
13065,2,3,1,2,2,1,2,1
13066,2,3,1,2,2,1,2,1
13067,3,3,2,2,2,1,4,1
13068,3,3,1,3,1,1,3,1
13069,2,3,2,3,2,1,4,1
13070,3,3,1,3,1,1,3,1
13071,3,3,1,3,2,1,3,1
13072,2,3,1,2,1,0,2,1
13073,3,2,1,2,1,0,3,1
13074,2,1,1,1,2,0,3,1
13075,2,2,3,3,2,1,2,1
13076,3,3,3,3,2,1,4,1
13077,3,3,1,2,1,1,4,1
13078,1,1,3,2,2,1,3,1
13079,2,2,1,3,2,0,2,1
13080,2,1,2,1,2,1,2,1
13081,2,3,1,2,1,1,4,1
13082,3,2,2,3,2,1,2,1
13083,1,2,2,1,1,1,3,1
13084,2,2,1,2,1,0,2,1
13085,2,2,1,1,1,0,3,1
13086,3,3,2,2,2,1,4,1
13087,3,2,1,3,2,0,2,1
13088,2,2,1,2,1,1,2,1
13089,3,2,2,1,1,1,1,1
13090,3,3,2,2,2,0,4,1
13091,3,3,1,3,1,1,2,1
13092,2,2,1,2,1,0,4,1
13093,2,3,2,2,1,1,4,1
13094,2,3,2,2,2,0,3,1
13095,2,3,2,3,1,1,2,1
13096,1,2,2,3,1,1,3,1
13097,2,3,2,2,2,0,4,1
13098,2,2,2,2,2,1,4,1
13099,3,2,1,3,1,1,3,1
13100,2,2,2,2,1,1,2,1
13101,2,2,3,3,3,1,4,1
13102,3,3,2,3,2,0,2,1
13103,2,3,2,3,1,1,1,1
13104,3,2,2,3,2,1,2,1
13105,2,3,1,3,1,1,3,1
13106,1,2,1,2,1,1,2,1
13107,2,3,2,2,1,1,2,1
13108,2,1,2,2,2,1,2,1
13109,2,1,2,2,2,1,2,1
13110,2,1,2,2,1,0,3,1
13111,3,2,3,3,2,0,3,1
13112,3,3,1,2,2,1,2,1
13113,3,3,2,3,2,1,2,1
13114,3,3,2,2,2,0,4,1
13115,1,2,2,2,1,0,2,1
13116,2,3,2,3,2,1,2,1
13117,3,3,1,3,1,0,2,1
13118,2,2,1,1,1,0,2,1
13119,3,2,1,2,1,1,2,1
13120,3,3,3,2,2,0,2,1
13121,3,3,2,3,1,0,2,1
13122,2,3,1,2,2,1,4,1
13123,3,3,1,3,1,1,4,1
13124,3,2,2,2,2,1,4,1
13125,3,2,2,3,1,1,3,1
13126,3,2,2,3,2,1,2,1
13127,3,2,2,3,2,1,2,1
13128,3,2,2,2,2,1,3,1
13129,2,2,3,2,2,1,4,1
13130,1,1,1,1,1,0,2,1
13131,2,3,2,2,2,1,4,1
13132,3,3,2,3,2,0,2,1
13133,2,3,2,2,3,1,3,1
13134,3,3,3,2,2,1,4,1
13135,3,3,2,2,1,0,4,1
13136,1,2,1,2,1,1,3,1
13137,2,2,3,2,2,1,3,1
13138,3,2,1,2,2,0,2,1
13139,2,3,1,1,1,0,2,1
13140,1,2,3,3,3,1,3,1
13141,3,3,2,2,1,1,2,1
13142,3,2,2,2,1,1,2,1
13143,2,3,1,3,2,1,2,1
13144,2,3,1,1,2,0,2,1
13145,2,3,2,3,2,1,2,1
13146,3,2,1,1,1,1,2,1
13147,3,3,2,2,2,0,2,1
13148,3,3,2,2,2,0,1,1
13149,3,3,3,3,3,0,3,1
13150,3,2,2,3,1,1,3,1
13151,2,2,2,2,2,1,3,1
13152,2,3,1,3,1,0,2,1
13153,2,3,1,3,1,0,2,1
13154,2,1,2,3,2,1,1,1
13155,3,3,2,2,2,1,4,1
13156,2,2,1,2,1,1,2,1
13157,2,2,1,3,1,0,2,1
13158,3,2,2,3,1,1,2,1
13159,3,3,2,3,1,0,2,1
13160,1,2,1,1,1,1,3,1
13161,1,2,1,2,1,1,3,1
13162,2,2,1,1,1,1,4,1
13163,2,3,3,3,1,1,1,1
13164,3,3,2,2,1,1,2,1
13165,3,3,2,3,2,1,4,1
13166,3,2,1,2,1,1,2,1
13167,2,2,2,2,2,0,4,1
13168,2,2,1,1,1,0,4,1
13169,3,3,2,3,1,1,2,1
13170,3,3,1,2,1,1,2,1
13171,3,2,2,3,3,1,4,1
13172,3,3,3,3,2,1,2,1
13173,3,3,2,3,2,0,3,1
13174,2,2,1,2,2,1,3,1
13175,3,3,1,1,1,1,3,1
13176,2,3,2,2,1,1,2,1
13177,2,2,2,2,2,0,3,1
13178,2,1,1,1,1,0,4,1
13179,3,2,2,2,1,1,2,1
13180,2,3,1,1,2,0,4,1
13181,2,1,2,3,3,0,3,1
13182,3,2,1,3,2,1,2,1
13183,2,1,2,1,1,0,4,1
13184,2,2,1,3,1,0,3,1
13185,3,3,3,3,2,1,2,1
13186,2,2,1,2,1,0,2,1
13187,3,2,2,3,3,1,3,1
13188,2,2,2,1,2,1,2,1
13189,2,3,2,2,1,1,2,1
13190,3,2,2,3,2,1,3,1
13191,2,2,1,2,1,1,3,1
13192,2,2,1,2,1,1,3,1
13193,3,3,2,3,1,1,2,1
13194,2,3,1,2,2,1,3,1
13195,3,2,3,2,1,1,2,1
13196,2,3,1,2,1,1,3,1
13197,2,2,1,3,1,1,2,1
13198,3,3,1,1,2,1,2,1
13199,3,2,1,2,2,1,1,1
13200,2,3,2,2,2,0,2,1
13201,3,3,3,2,2,1,1,1
13202,2,2,2,1,2,0,2,1
13203,3,3,3,2,2,1,1,1
13204,1,2,1,2,1,1,2,1
13205,3,3,3,3,2,0,4,1
13206,3,3,3,3,2,0,4,1
13207,2,2,1,2,1,1,3,1
13208,2,3,2,1,2,1,4,1
13209,2,3,2,2,2,1,4,1
13210,2,3,2,2,1,0,2,1
13211,3,3,2,2,2,1,2,1
13212,1,2,2,2,1,1,3,1
13213,2,1,1,2,2,1,3,1
13214,3,2,2,3,2,1,4,1
13215,2,2,1,3,2,1,4,1
13216,3,2,1,2,1,0,2,1
13217,2,2,1,2,1,0,2,1
13218,2,2,1,2,1,0,3,1
13219,2,3,2,2,1,0,3,1
13220,3,3,3,3,1,1,2,1
13221,3,2,1,2,1,1,4,1
13222,3,2,3,2,2,0,3,1
13223,3,2,1,2,1,1,4,1
13224,3,2,3,2,2,0,3,1
13225,2,2,3,3,3,1,2,1
13226,2,2,1,2,2,1,2,1
13227,2,2,2,1,2,1,3,1
13228,3,2,1,2,2,1,2,1
13229,2,2,2,3,3,0,3,1
13230,2,2,2,1,2,0,4,1
13231,2,3,2,3,3,1,4,1
13232,2,3,2,3,2,1,3,1
13233,3,3,3,2,3,1,2,1
13234,2,3,2,2,2,1,1,1
13235,2,3,1,2,2,1,3,1
13236,2,3,1,1,1,0,2,1
13237,2,2,1,1,1,0,2,1
13238,1,1,2,2,1,1,2,1
13239,3,2,2,1,2,1,2,1
13240,3,2,1,3,1,1,2,1
13241,3,2,1,1,1,0,2,1
13242,3,3,2,3,3,1,4,1
13243,1,2,1,1,1,0,4,1
13244,2,3,2,2,2,1,4,1
13245,2,2,2,2,1,1,2,1
13246,2,3,1,2,1,1,4,1
13247,2,2,1,2,1,0,2,1
13248,3,2,2,3,2,1,3,1
13249,2,3,2,3,2,1,4,1
13250,3,2,2,3,3,1,2,1
13251,2,2,2,3,2,1,1,1
13252,2,3,2,2,2,1,4,1
13253,2,3,2,1,2,0,2,1
13254,2,3,3,1,1,0,2,1
13255,3,1,2,1,2,1,2,1
13256,1,2,1,2,1,0,2,1
13257,3,3,3,2,2,1,4,1
13258,2,1,3,2,3,1,2,1
13259,2,2,2,2,1,0,4,1
13260,2,3,2,2,3,1,3,1
13261,2,2,2,2,2,1,3,1
13262,1,3,2,3,2,1,3,1
13263,3,3,2,2,2,1,3,1
13264,2,2,1,2,1,1,3,1
13265,1,3,2,1,1,1,3,1
13266,2,2,1,3,1,1,2,1
13267,3,3,2,3,2,0,4,1
13268,1,3,1,2,2,1,2,1
13269,2,2,2,1,1,1,3,1
13270,2,3,3,3,2,1,4,1
13271,2,2,2,2,2,1,2,1
13272,1,3,3,2,2,1,4,1
13273,1,3,3,2,2,0,4,1
13274,2,3,3,3,3,1,4,1
13275,1,3,2,3,3,1,4,1
13276,3,3,3,3,2,1,2,1
13277,3,3,3,3,2,1,2,1
13278,2,3,3,3,1,1,3,1
13279,2,2,2,2,1,1,2,1
13280,3,1,2,2,2,1,3,1
13281,1,2,2,3,1,1,3,1
13282,2,2,2,2,1,1,3,1
13283,2,2,2,2,1,1,2,1
13284,2,2,2,3,2,1,3,1
13285,2,2,3,3,2,1,4,1
13286,3,3,2,2,1,0,2,1
13287,3,2,2,3,2,1,2,1
13288,1,3,2,2,1,1,3,1
13289,1,1,1,2,2,1,2,1
13290,2,2,1,2,2,1,3,1
13291,3,3,2,1,1,0,2,1
13292,2,3,1,3,2,0,1,1
13293,2,3,1,3,2,0,1,1
13294,2,3,1,1,1,0,2,1
13295,3,3,2,3,2,1,4,1
13296,2,2,2,3,2,1,2,1
13297,2,1,2,2,2,0,3,1
13298,2,2,2,2,3,1,4,1
13299,3,2,1,1,1,0,3,1
13300,2,2,2,2,2,1,3,1
13301,3,3,1,2,1,1,1,1
13302,2,3,2,2,2,1,2,1
13303,2,2,2,2,2,1,4,1
13304,2,1,2,2,1,1,4,1
13305,3,2,2,3,2,1,2,1
13306,3,3,2,3,2,1,3,1
13307,3,2,2,2,1,1,2,1
13308,3,3,1,3,2,1,2,1
13309,2,2,2,3,2,0,4,1
13310,1,2,2,3,2,1,3,1
13311,3,3,3,3,3,0,4,1
13312,2,2,3,2,2,1,2,1
13313,2,2,1,2,1,1,3,1
13314,3,3,2,2,2,0,2,1
13315,3,3,2,2,2,1,3,1
13316,2,3,2,2,2,0,2,1
13317,1,2,1,2,1,1,2,1
13318,3,3,2,2,2,0,2,1
13319,3,3,2,3,2,0,1,1
13320,3,3,1,3,2,0,1,1
13321,1,2,3,2,2,0,3,1
13322,2,3,3,3,3,1,2,1
13323,3,3,2,2,2,1,3,1
13324,1,2,2,2,2,0,2,1
13325,2,1,1,2,2,1,4,1
13326,2,3,3,3,3,0,3,1
13327,3,3,3,3,3,0,3,1
13328,2,2,2,3,2,1,3,1
13329,3,3,2,3,1,0,3,1
13330,2,1,2,1,1,1,2,1
13331,3,2,1,2,2,1,2,1
13332,2,2,1,1,1,0,2,1
13333,3,3,3,3,2,1,3,1
13334,2,3,2,3,2,0,2,1
13335,1,3,1,2,1,0,2,1
13336,3,3,1,2,1,0,1,1
13337,2,2,1,2,1,1,2,1
13338,1,2,1,2,1,1,4,1
13339,3,3,3,2,2,0,2,1
13340,3,2,2,1,1,1,4,1
13341,3,3,1,1,1,1,4,1
13342,2,3,1,2,2,0,2,1
13343,2,1,1,1,1,1,2,1
13344,1,2,2,2,1,0,3,1
13345,3,3,1,3,1,0,2,1
13346,2,3,1,2,1,1,4,1
13347,1,1,1,1,1,0,2,1
13348,2,3,1,2,1,1,1,1
13349,3,3,2,3,2,0,4,1
13350,2,3,2,2,1,0,2,1
13351,3,3,2,3,2,1,2,1
13352,2,2,3,3,3,1,3,1
13353,3,3,2,3,1,1,4,1
13354,3,2,2,2,2,1,3,1
13355,2,2,2,2,2,1,2,1
13356,3,3,2,3,2,0,3,1
13357,2,2,1,2,1,1,2,1
13358,3,3,3,2,2,0,2,1
13359,3,2,2,3,2,1,3,1
13360,3,3,2,3,2,1,2,1
13361,2,2,2,2,1,1,3,1
13362,2,2,2,2,2,1,3,1
13363,1,3,3,3,3,0,4,1
13364,3,2,1,2,2,1,2,1
13365,3,3,3,3,2,1,4,1
13366,2,3,2,2,1,0,3,1
13367,2,3,2,1,2,0,2,1
13368,3,2,2,2,2,1,2,1
13369,2,3,1,2,1,1,2,1
13370,3,2,2,2,2,1,4,1
13371,2,3,2,2,2,1,2,1
13372,3,3,2,3,2,1,4,1
13373,2,3,2,3,2,1,2,1
13374,2,3,2,2,1,1,3,1
13375,2,3,2,2,1,1,3,1
13376,2,3,1,2,1,0,2,1
13377,3,3,2,3,3,1,3,1
13378,2,2,1,1,1,0,2,1
13379,3,3,2,2,2,0,2,1
13380,2,2,2,2,1,1,2,1
13381,1,2,2,2,2,0,3,1
13382,3,3,2,3,2,1,3,1
13383,2,3,3,2,3,1,3,1
13384,2,2,1,1,1,0,4,1
13385,1,3,2,2,2,0,2,1
13386,3,3,2,3,1,1,3,1
13387,2,2,2,3,2,1,2,1
13388,3,3,2,3,2,1,2,1
13389,2,3,2,3,1,0,2,1
13390,3,3,2,3,3,0,3,1
13391,2,1,1,2,1,1,2,1
13392,3,2,3,2,3,1,2,1
13393,3,3,2,2,1,1,2,1
13394,3,2,3,3,2,1,4,1
13395,2,1,1,1,1,0,1,1
13396,2,3,1,2,1,0,2,1
13397,2,2,1,2,1,1,1,1
13398,3,1,2,2,2,1,2,1
13399,3,3,2,2,1,1,2,1
13400,3,2,1,2,1,1,4,1
13401,2,2,2,2,3,0,1,1
13402,2,3,3,3,3,1,4,1
13403,2,3,1,1,2,0,2,1
13404,1,2,1,2,1,1,2,1
13405,2,3,2,3,2,1,2,1
13406,3,3,3,3,3,1,3,1
13407,2,2,1,2,1,1,2,1
13408,3,3,1,3,2,1,3,1
13409,3,3,2,2,3,1,4,1
13410,1,3,3,1,1,1,4,1
13411,3,2,2,2,2,1,2,1
13412,3,3,1,3,2,0,2,1
13413,3,3,2,2,2,1,3,1
13414,3,3,2,2,2,0,4,1
13415,2,3,2,2,1,1,3,1
13416,2,2,2,2,2,1,4,1
13417,2,2,2,2,1,1,3,1
13418,3,2,2,3,2,1,2,1
13419,2,3,2,2,3,1,4,1
13420,2,3,1,2,1,0,3,1
13421,2,3,1,1,2,0,4,1
13422,3,3,2,2,1,1,2,1
13423,3,3,2,2,1,1,2,1
13424,3,3,2,3,3,1,3,1
13425,3,3,2,3,3,1,3,1
13426,2,2,3,3,3,1,3,1
13427,2,1,3,3,3,1,2,1
13428,3,3,2,3,2,1,4,1
13429,2,3,3,2,3,1,1,1
13430,2,2,1,3,1,1,1,1
13431,2,3,2,2,2,0,1,1
13432,1,1,1,2,1,1,2,1
13433,2,3,3,2,3,1,1,1
13434,3,3,3,3,2,0,1,1
13435,3,2,2,2,2,1,3,1
13436,1,1,3,2,2,1,3,1
13437,2,1,2,1,1,1,3,1
13438,3,3,3,3,2,0,2,1
13439,2,3,3,2,3,1,4,1
13440,2,2,2,1,1,1,4,1
13441,2,3,3,2,2,1,3,1
13442,2,2,2,2,3,0,4,1
13443,2,2,1,1,1,1,1,1
13444,2,3,2,2,1,1,1,1
13445,2,3,3,3,3,0,4,1
13446,3,2,1,2,1,0,2,1
13447,2,1,1,2,1,1,3,1
13448,1,2,2,2,2,1,3,1
13449,2,3,2,2,2,0,2,1
13450,2,3,3,3,2,1,1,1
13451,2,3,2,2,3,1,3,1
13452,3,3,3,3,3,0,2,1
13453,3,3,1,2,2,0,2,1
13454,2,3,1,2,1,0,3,1
13455,2,3,1,2,1,0,2,1
13456,2,2,2,2,2,1,4,1
13457,3,2,2,3,1,1,2,1
13458,3,3,2,1,1,0,2,1
13459,3,2,2,3,1,1,2,1
13460,3,2,3,2,3,1,1,1
13461,2,2,3,3,1,1,4,1
13462,2,2,3,2,2,1,4,1
13463,3,3,1,2,2,0,4,1
13464,3,3,1,3,1,1,1,1
13465,2,2,2,3,2,1,2,1
13466,3,3,2,3,2,1,2,1
13467,2,3,1,2,1,0,2,1
13468,2,1,2,2,2,0,3,1
13469,3,3,3,3,3,1,4,1
13470,2,1,2,2,2,0,3,1
13471,3,3,1,1,2,0,2,1
13472,3,2,2,3,1,0,2,1
13473,2,3,1,2,2,1,2,1
13474,3,3,1,2,2,0,2,1
13475,1,3,1,2,2,0,3,1
13476,1,1,2,1,2,0,3,1
13477,3,3,2,3,3,1,4,1
13478,2,2,3,2,3,1,3,1
13479,2,1,2,2,1,1,2,1
13480,3,2,3,3,3,0,2,1
13481,2,3,3,3,3,0,2,1
13482,2,2,2,2,1,0,3,1
13483,2,3,2,2,2,1,2,1
13484,2,3,2,3,3,0,2,1
13485,2,3,2,3,2,1,3,1
13486,3,2,2,3,2,0,3,1
13487,3,3,2,3,2,0,3,1
13488,2,2,1,3,2,1,4,1
13489,3,3,2,2,1,0,1,1
13490,2,3,3,2,3,0,3,1
13491,2,2,2,2,2,0,2,1
13492,2,3,1,1,1,0,2,1
13493,3,2,1,2,1,0,3,1
13494,3,3,1,3,2,1,2,1
13495,1,3,1,2,2,0,4,1
13496,2,3,3,2,2,1,3,1
13497,1,2,3,2,2,1,3,1
13498,2,3,2,2,2,0,4,1
13499,1,3,1,3,2,1,4,1
13500,1,1,1,2,1,0,2,1
13501,2,2,2,2,2,0,3,1
13502,2,2,3,3,2,1,3,1
13503,3,2,2,2,2,1,4,1
13504,3,1,2,3,3,1,3,1
13505,2,1,3,3,2,1,1,1
13506,3,3,1,2,1,1,1,1
13507,2,2,2,2,2,1,3,1
13508,2,2,2,3,1,1,1,1
13509,2,2,1,2,1,0,2,1
13510,2,2,1,3,1,1,4,1
13511,2,2,3,3,3,1,4,1
13512,2,3,2,1,2,0,3,1
13513,3,3,2,3,3,1,4,1
13514,3,3,2,3,2,1,2,1
13515,2,3,2,2,2,1,3,1
13516,3,2,2,3,2,1,1,1
13517,2,2,1,1,1,0,2,1
13518,2,3,2,2,2,1,4,1
13519,2,2,1,1,1,1,2,1
13520,2,2,1,2,1,0,3,1
13521,1,2,2,1,1,1,3,1
13522,2,2,3,3,1,0,3,1
13523,2,3,1,2,1,0,2,1
13524,1,2,1,1,2,1,2,1
13525,2,3,1,3,1,1,2,1
13526,3,2,2,1,1,1,2,1
13527,2,3,2,3,2,0,2,1
13528,2,2,3,2,3,1,4,1
13529,3,2,2,2,1,0,3,1
13530,2,3,2,3,3,0,2,1
13531,3,2,2,1,1,1,2,1
13532,2,2,2,3,2,1,2,1
13533,3,3,2,2,2,0,4,1
13534,3,3,2,2,2,0,4,1
13535,2,3,2,3,2,1,3,1
13536,2,2,1,2,1,0,2,1
13537,3,3,3,3,2,0,2,1
13538,3,3,2,3,2,1,4,1
13539,3,3,2,3,2,1,3,1
13540,2,1,2,3,2,1,3,1
13541,3,3,3,3,3,1,2,1
13542,2,3,3,2,2,1,3,1
13543,1,2,3,3,1,1,2,1
13544,3,2,2,2,2,1,2,1
13545,1,2,1,2,1,0,2,1
13546,3,3,2,3,1,1,2,1
13547,3,2,1,2,2,1,2,1
13548,2,3,3,2,2,1,3,1
13549,2,3,2,3,2,0,3,1
13550,2,3,1,2,1,1,4,1
13551,2,1,3,3,2,1,3,1
13552,1,2,3,3,3,1,2,1
13553,2,3,1,2,2,1,2,1
13554,3,3,1,3,1,1,2,1
13555,2,2,1,2,1,0,3,1
13556,2,3,1,2,1,0,3,1
13557,1,1,2,2,2,1,3,1
13558,2,2,2,3,2,0,3,1
13559,3,3,1,3,1,0,4,1
13560,3,2,2,3,2,0,1,1
13561,3,2,3,1,2,1,3,1
13562,3,2,1,1,1,1,2,1
13563,2,3,1,2,1,0,3,1
13564,3,3,3,3,3,1,4,1
13565,3,3,2,3,3,0,3,1
13566,2,3,2,2,2,1,2,1
13567,2,1,1,1,1,1,2,1
13568,2,3,1,2,2,0,4,1
13569,3,3,2,2,2,0,2,1
13570,3,3,2,2,2,1,2,1
13571,1,2,2,1,3,1,4,1
13572,2,2,2,2,1,1,3,1
13573,2,2,1,2,2,1,4,1
13574,2,2,1,2,1,1,2,1
13575,3,3,1,1,1,0,3,1
13576,1,1,1,2,1,0,2,1
13577,2,3,1,1,1,0,4,1
13578,2,1,1,1,2,1,2,1
13579,3,3,2,3,2,1,1,1
13580,2,2,1,2,1,1,3,1
13581,2,2,2,2,2,1,3,1
13582,2,2,3,2,3,0,3,1
13583,2,1,2,1,2,1,3,1
13584,2,2,2,1,1,1,3,1
13585,2,3,1,1,2,0,3,1
13586,3,3,1,3,1,1,4,1
13587,3,2,2,3,1,1,4,1
13588,1,3,2,2,1,1,3,1
13589,2,3,3,2,3,1,3,1
13590,2,1,2,2,3,1,3,1
13591,2,2,2,3,1,1,2,1
13592,2,3,3,3,3,0,3,1
13593,2,2,2,2,2,1,1,1
13594,1,2,2,1,1,0,4,1
13595,3,3,3,3,2,0,2,1
13596,2,2,2,1,1,0,3,1
13597,2,3,3,1,3,0,4,1
13598,1,2,1,1,1,1,4,1
13599,1,2,3,1,2,1,3,1
13600,3,2,3,3,3,1,2,1
13601,3,3,1,3,2,1,4,1
13602,2,2,1,2,2,1,2,1
13603,3,3,3,3,2,1,2,1
13604,3,3,3,3,3,0,4,1
13605,2,2,2,2,1,0,2,1
13606,1,2,3,3,2,0,3,1
13607,3,2,3,3,2,1,4,1
13608,2,3,2,2,1,1,4,1
13609,2,2,2,2,1,0,4,1
13610,2,2,2,2,1,1,3,1
13611,2,3,1,1,1,1,2,1
13612,2,1,2,2,2,0,2,1
13613,2,2,1,1,2,1,2,1
13614,3,3,2,2,1,1,2,1
13615,3,2,1,1,2,1,2,1
13616,2,2,2,3,2,1,1,1
13617,1,2,1,2,1,1,3,1
13618,2,2,1,2,1,0,3,1
13619,2,1,1,2,2,1,2,1
13620,3,2,1,1,1,1,2,1
13621,3,2,3,3,3,0,3,1
13622,3,3,3,2,2,1,2,1
13623,2,3,2,3,3,1,3,1
13624,2,2,2,2,2,1,3,1
13625,2,2,2,3,1,1,1,1
13626,2,2,3,2,3,0,3,1
13627,3,2,1,3,2,1,2,1
13628,3,3,2,3,2,1,2,1
13629,3,3,2,3,2,1,2,1
13630,1,2,2,2,1,0,2,1
13631,3,2,2,3,1,1,2,1
13632,3,3,2,3,2,1,4,1
13633,1,1,1,1,1,1,3,1
13634,3,3,2,3,1,0,4,1
13635,3,3,1,2,2,1,4,1
13636,2,3,1,2,2,0,1,1
13637,3,3,2,3,2,1,3,1
13638,2,2,3,1,2,0,4,1
13639,3,3,3,3,3,1,3,1
13640,2,3,1,2,1,0,2,1
13641,2,2,2,1,1,1,3,1
13642,3,2,2,2,2,1,4,1
13643,2,2,2,2,2,1,4,1
13644,2,2,3,2,2,1,4,1
13645,2,2,2,2,2,0,3,1
13646,3,3,2,2,2,1,3,1
13647,2,3,1,2,1,1,2,1
13648,2,3,1,1,1,1,4,1
13649,3,3,2,2,1,1,3,1
13650,3,2,2,3,2,1,2,1
13651,2,2,2,3,2,1,2,1
13652,2,3,2,3,1,0,2,1
13653,1,2,2,2,1,1,2,1
13654,3,3,2,2,2,0,1,1
13655,1,3,2,3,2,1,2,1
13656,3,3,3,2,2,1,3,1
13657,2,3,2,2,1,0,4,1
13658,3,2,2,3,3,1,3,1
13659,2,2,2,2,2,1,2,1
13660,3,3,2,3,2,1,4,1
13661,2,2,1,2,1,0,2,1
13662,1,3,1,2,1,0,3,1
13663,3,3,2,3,1,1,3,1
13664,2,3,2,2,2,1,3,1
13665,2,3,1,3,2,0,4,1
13666,3,2,1,2,1,1,4,1
13667,2,3,2,3,1,1,2,1
13668,3,2,3,2,2,1,2,1
13669,2,2,2,2,2,0,2,1
13670,2,1,2,2,1,1,2,1
13671,2,2,2,2,2,0,3,1
13672,3,2,2,1,2,1,4,1
13673,3,2,1,3,2,1,3,1
13674,3,3,2,2,2,1,4,1
13675,2,3,2,2,1,0,2,1
13676,3,2,3,3,3,1,3,1
13677,3,3,3,2,1,1,4,1
13678,2,2,1,3,1,1,2,1
13679,2,2,1,1,1,0,3,1
13680,2,3,2,3,2,1,4,1
13681,3,2,1,1,2,1,3,1
13682,1,2,2,2,2,1,4,1
13683,2,3,1,1,1,1,2,1
13684,3,3,3,2,2,1,4,1
13685,2,2,2,3,3,1,3,1
13686,2,3,2,2,1,0,2,1
13687,3,3,3,3,1,0,2,1
13688,2,3,3,3,3,0,2,1
13689,3,2,1,2,2,1,2,1
13690,2,2,1,1,1,0,3,1
13691,1,2,1,2,1,1,1,1
13692,3,3,2,3,1,1,2,1
13693,2,3,2,1,2,0,1,1
13694,2,2,1,1,1,1,3,1
13695,3,2,1,2,2,0,3,1
13696,3,3,3,3,2,0,2,1
13697,2,2,2,3,1,1,2,1
13698,3,2,1,3,2,1,3,1
13699,1,3,2,2,1,0,2,1
13700,3,1,3,1,3,1,1,1
13701,3,2,3,3,3,1,3,1
13702,2,2,3,1,3,1,3,1
13703,3,3,2,2,2,0,2,1
13704,2,2,3,3,3,1,2,1
13705,3,2,3,3,3,1,1,1
13706,3,3,3,3,3,0,3,1
13707,2,2,2,2,2,1,3,1
13708,3,2,1,2,2,1,2,1
13709,2,2,1,2,1,0,4,1
13710,2,3,2,2,2,0,4,1
13711,3,3,2,3,2,1,4,1
13712,3,2,1,1,1,1,2,1
13713,1,1,1,1,1,1,3,1
13714,2,1,1,2,1,1,2,1
13715,3,3,2,3,1,1,2,1
13716,2,2,1,2,1,1,3,1
13717,2,2,2,2,2,0,2,1
13718,1,3,2,3,3,1,4,1
13719,2,1,2,1,3,0,2,1
13720,3,3,2,2,2,1,4,1
13721,3,1,3,2,2,1,2,1
13722,1,2,1,1,1,1,4,1
13723,2,2,2,2,2,1,4,1
13724,2,3,2,2,1,0,3,1
13725,1,2,1,2,1,1,2,1
13726,3,3,2,2,1,1,2,1
13727,2,3,1,2,1,0,3,1
13728,2,2,2,2,1,1,4,1
13729,3,3,3,2,3,1,3,1
13730,2,3,2,1,3,0,2,1
13731,2,3,2,2,3,1,4,1
13732,2,2,1,2,2,1,2,1
13733,1,3,2,2,3,0,4,1
13734,2,2,2,3,2,0,4,1
13735,2,3,2,3,1,1,4,1
13736,3,3,3,3,2,0,3,1
13737,2,2,1,2,1,0,3,1
13738,3,3,2,3,2,1,3,1
13739,2,3,2,3,2,1,4,1
13740,3,3,1,1,1,1,4,1
13741,3,3,3,2,2,0,4,1
13742,2,3,2,3,1,1,3,1
13743,2,3,3,3,3,1,4,1
13744,2,3,3,2,2,1,4,1
13745,3,3,3,3,1,1,2,1
13746,3,2,2,2,1,0,3,1
13747,3,2,2,1,3,0,2,1
13748,3,3,1,2,1,1,2,1
13749,2,3,3,3,3,0,4,1
13750,3,3,2,3,1,0,4,1
13751,2,3,3,2,3,1,3,1
13752,1,3,1,3,2,1,2,1
13753,2,2,1,2,2,1,3,1
13754,2,2,1,2,1,1,4,1
13755,3,3,1,2,1,1,3,1
13756,2,2,2,2,3,1,3,1
